# Train        Test        
    0.796516     0.892758 
    0.903484     0.915042 
    0.912892     0.915042 
    0.914983     0.915042 
    0.922648     0.917827 
    0.910105     0.917827 
    0.916028     0.917827 
    0.914983     0.917827 
    0.910105     0.917827 
    0.912195     0.917827 
