# Train        Test        
    0.808014     0.928969 
    0.896864     0.924791 
    0.907317     0.928969 
    0.911498     0.928969 
    0.902787     0.928969 
    0.901394     0.928969 
    0.908362     0.926184 
    0.905575     0.927577 
    0.903833     0.927577 
    0.908711     0.927577 
