# Train        Test        
    0.663763     0.864903 
    0.807666     0.878830 
    0.819861     0.878830 
    0.836934     0.878830 
    0.833101     0.878830 
    0.824390     0.878830 
    0.818815     0.878830 
    0.831707     0.878830 
    0.827875     0.877437 
    0.828571     0.876045 
