# Train        Test        
    0.724390     0.924791 
    0.881185     0.920613 
    0.882230     0.919220 
    0.877003     0.919220 
    0.880836     0.919220 
    0.876307     0.919220 
    0.883972     0.919220 
    0.883972     0.919220 
    0.877352     0.913649 
    0.879094     0.913649 
